1,1,0.98086,0.97315,0.90636,0.49013,0.004378,0.051038,-0.000094,0.001497,0.000034,0.00594,0.99216,0.30435,0.31625,0.12787,197,255,58,46,1910,192,19.301,0.71589,0.11054,0.10472,0.043956,0.056884,0.054945,0.05947,0.05947,0.074984,0.12347,0.06658,0.044602,0.033613,0.064641,0.025856,0.023917,0.052359
1,1,0.97885,0.89958,0.87797,0.56976,0.002722,0.07732,0.000007,-0.002499,0.000014,0.012067,0.84314,0.5,0.39934,0.14265,199,248,49,10,477,91,17.361,0.97347,0.25167,0.11136,0.022272,0.026726,0.01559,0.011136,0.022272,0.051225,0.24054,0.073497,0.03118,0.01559,0.026726,0.01559,0.028953,0.055679
1,1,0.97892,0.97127,0.91391,0.45208,0.003053,0.070072,-0.000049,0.003015,0.000018,0.00962,0.96078,0.13158,0.36844,0.14999,203,255,52,38,1620,187.5,21.701,0.81984,0.12712,0.047302,0.04878,0.063562,0.056171,0.050998,0.072432,0.08204,0.093865,0.087214,0.045085,0.045085,0.061345,0.034738,0.030303,0.053954
1,1,0.93338,0.88003,0.91934,0.50668,0.000259,0.081917,0,-0.000594,0,0.014263,0.90588,0.5,0.42205,0.14848,227,242,15,8,130,37,10.531,1.0833,0.20769,0.061538,0.038462,0.038462,0.038462,0.023077,0.061538,0.069231,0.12308,0.069231,0.046154,0.046154,0.030769,0.046154,0.046154,0.053846
1,1,0.9514,0.97034,0.93196,0.52109,0.000538,0.083572,0.000005,-0.003367,0.000001,0.012016,0.92157,0.72222,0.32165,0.14674,227,253,26,36,694,140.5,28.444,0.74145,0.10134,0.053651,0.070045,0.0462,0.089419,0.061103,0.037258,0.040238,0.031297,0.077496,0.11177,0.10283,0.071535,0.029806,0.026826,0.04918
1,1,0.91789,0.88575,0.91818,0.49415,0.000174,0.091501,0,0.00127,0,0.015622,0.91765,0.5,0.50694,0.16662,228,240,12,8,111,31.5,8.9392,1.1563,0.090909,0.045455,0.054545,0.072727,0.063636,0.054545,0.054545,0.063636,0.1,0.054545,0.072727,0.072727,0.054545,0.054545,0.036364,0.054545
1,2,0.93389,0.96104,0.32545,0.48672,0.000264,0.077769,0,0.002803,0,0.011378,0.32549,0.42308,0.49752,0.16608,75,91,16,26,384,79.5,16.459,0.92308,0.034483,0.007958,0.02122,0.02122,0.2069,0.16976,0.02122,0.018568,0.018568,0.02122,0.03183,0.05305,0.24668,0.058355,0.018568,0.050398
1,2,0.93372,0.90681,0.32458,0.50515,0.000269,0.088262,0,0.000297,0,0.015042,0.32157,0.4,0.42128,0.16241,75,91,16,10,164,42,10.756,1.025,0.097561,0.042683,0.060976,0.091463,0.067073,0.018293,0.04878,0.067073,0.085366,0.04878,0.04878,0.13415,0.060976,0.04878,0.04878,0.030488
1,2,0.93264,0.95601,0.32365,0.49191,0.00026,0.08713,0,0.001361,0,0.013693,0.32157,0.22727,0.42848,0.1468,75,90,15,22,340,65.5,12.618,1.0303,0.041791,0.023881,0.026866,0.056716,0.22687,0.071642,0.029851,0.014925,0.044776,0.032836,0.032836,0.062687,0.20896,0.065672,0.023881,0.035821
1,2,0.96854,0.97171,0.35639,0.52941,0.001446,0.074525,0.000012,-0.003595,0.000004,0.010779,0.32549,0.60526,0.43887,0.16036,75,110,35,38,686,150,32.799,0.51579,0.06015,0.015038,0.015038,0.052632,0.15338,0.12932,0.030075,0.027068,0.073684,0.057143,0.034586,0.063158,0.088722,0.088722,0.040602,0.070677
1,2,0.93416,0.96874,0.32721,0.51983,0.000281,0.079369,0,-0.001003,0,0.011652,0.32941,0.71875,0.42846,0.15817,76,92,16,32,499,91,16.595,0.97461,0.014583,0.008333,0.010417,0.13125,0.23958,0.052083,0.014583,0.022917,0.033333,0.014583,0.014583,0.0875,0.2,0.10417,0.025,0.027083
1,2,0.92188,0.87855,0.32238,0.53995,0.000193,0.080878,0,-0.000568,0,0.012387,0.32549,0.375,0.47787,0.17436,76,89,13,8,104,38,13.885,1,0.086538,0.038462,0.048077,0.057692,0.057692,0.057692,0.057692,0.048077,0.10577,0.038462,0.057692,0.048077,0.057692,0.067308,0.096154,0.076923
1,2,0.96688,0.96366,0.35216,0.57295,0.00126,0.062739,0.000017,-0.006988,0.000003,0.008944,0.32549,0.65625,0.43274,0.15346,76,110,34,32,754,128.5,21.9,0.69302,0.034091,0.015625,0.02983,0.069602,0.16761,0.088068,0.056818,0.042614,0.049716,0.053977,0.035511,0.03267,0.098011,0.11932,0.041193,0.065341
1,2,0.94782,0.94537,0.39142,0.51825,0.000426,0.080679,0.000001,-0.001097,0,0.01227,0.4,0.83333,0.41303,0.16355,90,111,21,18,359,70,13.649,0.94974,0.085227,0.022727,0.028409,0.09375,0.11932,0.076705,0.039773,0.025568,0.09375,0.065341,0.045455,0.03125,0.079545,0.079545,0.082386,0.03125
1,2,0.9314,0.92481,0.39265,0.47443,0.000241,0.082946,0,0.003959,0,0.013037,0.39608,0.38461,0.4798,0.173,92,108,16,13,184,52.5,14.98,0.88462,0.11732,0.022346,0.022346,0.044693,0.083799,0.1676,0.078212,0.01676,0.03352,0.027933,0.067039,0.13408,0.039106,0.050279,0.044693,0.050279
1,2,0.94452,0.86606,0.4388,0.49018,0.000376,0.086341,0,0.000595,0,0.015583,0.42745,0.42857,0.50668,0.17475,103,121,18,7,138,36.5,9.654,1.0952,0.21739,0.057971,0.028986,0.021739,0.021739,0.014493,0.043478,0.050725,0.23188,0.072464,0.028986,0.021739,0.021739,0.021739,0.072464,0.072464
1,2,0.94326,0.87363,0.44193,0.55229,0.000369,0.075034,-0.000001,-0.001363,0,0.011613,0.44706,0.5,0.51192,0.17622,104,121,17,8,139,42,12.691,1.0221,0.23913,0.07971,0.036232,0.028986,0.021739,0.014493,0.050725,0.13768,0.16667,0.050725,0.021739,0.028986,0.021739,0.036232,0.028986,0.036232
1,2,0.97845,0.9626,0.50977,0.52808,0.003666,0.072208,0.000188,-0.006937,0.00004,0.010275,0.45098,0.64516,0.4119,0.13258,108,171,63,31,1064,233,51.023,0.5448,0.10668,0.0625,0.036638,0.049569,0.049569,0.050647,0.051724,0.086207,0.12715,0.065733,0.05819,0.030172,0.044181,0.037716,0.047414,0.095905
1,2,0.9219,0.88352,0.5205,0.54948,0.000195,0.094868,0,-0.005424,0,0.017585,0.52549,0.5,0.50036,0.16035,127,140,13,8,108,33.5,10.391,1.0385,0.1215,0.056075,0.046729,0.056075,0.084112,0.065421,0.028037,0.056075,0.1215,0.074766,0.037383,0.046729,0.037383,0.028037,0.056075,0.084112
1,2,0.92429,0.88152,0.54953,0.52789,0.00022,0.084085,0.000001,-0.000409,0,0.01355,0.54902,0.625,0.46343,0.17003,134,147,13,8,115,35,10.652,1.1058,0.070175,0.026316,0.04386,0.061404,0.052632,0.04386,0.04386,0.04386,0.13158,0.10526,0.070175,0.026316,0.052632,0.04386,0.061404,0.12281
1,2,0.92376,0.87942,0.6125,0.56497,0.000203,0.088009,0,-0.005704,0,0.01464,0.61177,0.875,0.59945,0.17311,150,163,13,8,107,35,11.449,1.0288,0.067961,0.038835,0.087379,0.048544,0.048544,0.029126,0.019417,0.038835,0.18447,0.087379,0.038835,0.038835,0.029126,0.029126,0.07767,0.13592
1,2,0.92782,0.84695,0.61748,0.54157,0.000241,0.08713,0,-0.002905,0,0.015363,0.61961,0.5,0.48953,0.15958,151,164,13,6,88,31.5,11.276,1.1282,0.23864,0.045455,0.034091,0.045455,0.034091,0.011364,0.056818,0.090909,0.13636,0.079545,0.068182,0.022727,0.022727,0.022727,0.045455,0.045455
1,2,0.95205,0.94892,0.67148,0.57627,0.000503,0.074039,0.000001,-0.004598,0.000001,0.010332,0.68235,0.85714,0.54396,0.1633,160,183,23,21,392,78.5,15.72,0.81159,0.094851,0.094851,0.01897,0.054201,0.062331,0.0271,0.02168,0.02981,0.17344,0.084011,0.03252,0.0271,0.04607,0.073171,0.065041,0.094851
1,2,0.97215,0.91549,0.82295,0.53367,0.002098,0.073209,-0.000022,-0.001194,0.000007,0.010647,0.86667,0.5,0.41375,0.14883,189,229,40,12,371,111,33.21,0.77292,0.076923,0.065934,0.074176,0.07967,0.027473,0.019231,0.027473,0.074176,0.16484,0.049451,0.085165,0.049451,0.035714,0.068681,0.063187,0.038462
1,2,0.97469,0.98114,0.82527,0.59472,0.002383,0.067539,0.00007,-0.010527,0.000014,0.010511,0.78431,0.64286,0.31342,0.13437,191,243,52,70,1832,262.5,37.613,0.5033,0.10796,0.04222,0.037998,0.080217,0.078408,0.059107,0.063932,0.041616,0.057298,0.074789,0.086852,0.074186,0.066345,0.052473,0.025935,0.050663
1,2,0.97858,0.96655,0.86933,0.41731,0.002751,0.043727,0.000007,0.004423,0.000014,0.005414,0.82353,0.26191,0.35805,0.12918,195,248,53,42,1268,235,43.553,0.56963,0.096339,0.033719,0.067437,0.083815,0.034682,0.027938,0.066474,0.078998,0.10019,0.075145,0.06262,0.067437,0.027938,0.036609,0.064547,0.076108
1,2,0.97606,0.96499,0.85854,0.48192,0.002227,0.085959,0.000047,0.005595,0.000012,0.012549,0.83922,0.16129,0.46391,0.15572,198,248,50,31,1025,204.5,40.8,0.66129,0.095802,0.085038,0.058127,0.063509,0.046286,0.024758,0.036598,0.077503,0.13563,0.092573,0.069968,0.043057,0.022605,0.031216,0.048439,0.068891
1,2,0.9753,0.97735,0.88763,0.38385,0.002399,0.061675,-0.000059,0.012303,0.000013,0.010568,0.91373,0.16667,0.35459,0.13687,198,249,51,60,1792,253,35.719,0.58562,0.078998,0.068722,0.033398,0.042389,0.086705,0.075787,0.044958,0.046243,0.083494,0.072575,0.068722,0.085421,0.068722,0.046885,0.03982,0.057161
1,2,0.974,0.96422,0.85953,0.44205,0.001757,0.069726,0.000016,0.005313,0.000006,0.009746,0.82745,0.19355,0.32184,0.13409,200,243,43,31,1021,143,20.028,0.76594,0.096774,0.097849,0.049462,0.04086,0.04086,0.062366,0.039785,0.062366,0.097849,0.1086,0.077419,0.041935,0.035484,0.034409,0.05914,0.054839
1,2,0.9569,0.94803,0.83039,0.49013,0.000613,0.069788,0.000002,0.00261,0.000001,0.01024,0.81569,0.45,0.35153,0.15017,200,225,25,20,437,78.5,14.101,0.874,0.078341,0.12442,0.043779,0.052995,0.080645,0.046083,0.02765,0.025346,0.034562,0.085253,0.22811,0.06682,0.032258,0.023041,0.02765,0.023041
1,2,0.92441,0.84842,0.80814,0.50276,0.000212,0.094969,0,0.000845,0,0.017956,0.79216,0.5,0.4922,0.17413,200,213,13,6,92,28,8.5217,1.1795,0.18889,0.055556,0.055556,0.033333,0.022222,0.044444,0.022222,0.044444,0.17778,0.077778,0.044444,0.066667,0.033333,0.033333,0.033333,0.066667
1,2,0.94435,0.93495,0.92101,0.50163,0.000388,0.079473,0,0.00075,0,0.012705,0.92157,0.53333,0.36871,0.14738,225,244,19,15,288,56,10.889,1.0105,0.091228,0.059649,0.084211,0.066667,0.042105,0.05614,0.066667,0.042105,0.063158,0.070175,0.10526,0.084211,0.080702,0.035088,0.024561,0.02807
1,2,0.93184,0.89792,0.92051,0.48515,0.000252,0.09296,0,0.002966,0,0.016654,0.91765,0.44444,0.39731,0.15969,227,242,15,9,150,36.5,8.8817,1.1111,0.093333,0.046667,0.046667,0.053333,0.086667,0.06,0.04,0.066667,0.093333,0.06,0.08,0.10667,0.06,0.026667,0.026667,0.053333
1,2,0.94066,0.89061,0.92433,0.54448,0.000328,0.076395,0,-0.000993,0,0.011797,0.92157,0.55556,0.4816,0.17652,227,244,17,9,150,45,13.5,0.98039,0.14765,0.067114,0.060403,0.033557,0.033557,0.026846,0.040268,0.040268,0.14765,0.09396,0.067114,0.080537,0.033557,0.053691,0.033557,0.040268
1,2,0.95459,0.98355,0.96198,0.49749,0.000691,0.086824,-0.000011,0.00082,0.000001,0.012758,0.98431,0.875,0.38267,0.14467,228,255,27,64,1059,199,37.395,0.61285,0.059296,0.059296,0.070352,0.11156,0.11457,0.072362,0.066332,0.058291,0.063317,0.030151,0.040201,0.072362,0.10754,0.035176,0.01809,0.021106
1,2,0.92935,0.8857,0.92526,0.51476,0.000235,0.091074,0,-0.000495,0,0.016026,0.92549,0.375,0.41605,0.14965,229,243,14,8,128,33.5,8.7676,1.1429,0.11024,0.062992,0.055118,0.047244,0.070866,0.03937,0.03937,0.070866,0.12598,0.062992,0.03937,0.055118,0.062992,0.062992,0.047244,0.047244
1,3,0.92929,0.92174,0.30994,0.54631,0.000238,0.072553,0.000001,-0.001185,0,0.010493,0.3098,0.53846,0.43348,0.17333,72,87,15,13,186,51.5,14.259,0.95385,0.054054,0.027027,0.043243,0.048649,0.14054,0.086486,0.027027,0.032432,0.059459,0.054054,0.075676,0.075676,0.037838,0.097297,0.059459,0.081081
1,3,0.97003,0.92235,0.35922,0.60025,0.001732,0.065916,-0.000012,-0.004078,0.000005,0.009192,0.31765,0.78571,0.4013,0.15652,72,109,37,14,413,98.5,23.492,0.7973,0.050125,0.055138,0.062657,0.095238,0.072682,0.047619,0.02005,0.052632,0.13283,0.047619,0.06015,0.042607,0.052632,0.057644,0.072682,0.077694
1,3,0.93474,0.96962,0.32371,0.49294,0.0003,0.07809,0,0.001163,0,0.011244,0.32549,0.33333,0.33284,0.15383,74,91,17,33,558,93.5,15.667,0.99465,0.021779,0.014519,0.010889,0.050817,0.22323,0.10526,0.023593,0.014519,0.029038,0.027223,0.034483,0.067151,0.24138,0.088929,0.021779,0.025408
1,3,0.94994,0.94532,0.39209,0.50009,0.000463,0.078559,0.000001,0.001033,0,0.011873,0.4,0.5,0.34792,0.14555,90,111,21,18,374,65.5,11.471,0.98942,0.054054,0.024324,0.024324,0.064865,0.11622,0.11081,0.043243,0.037838,0.075676,0.032432,0.062162,0.10811,0.059459,0.027027,0.045946,0.11351
1,3,0.94557,0.94207,0.3933,0.51409,0.00039,0.077885,0.000001,0.000186,0,0.011696,0.4,0.52941,0.41173,0.15292,91,110,19,17,312,63.5,12.924,0.96594,0.064725,0.022654,0.029126,0.055016,0.12298,0.084142,0.048544,0.035599,0.07767,0.064725,0.064725,0.035599,0.038835,0.12298,0.032362,0.10032
1,3,0.94244,0.93485,0.39501,0.53512,0.000345,0.082021,0.000001,-0.001632,0,0.012475,0.38824,0.66667,0.45253,0.16051,92,110,18,15,256,58.5,13.368,0.94815,0.043478,0.01581,0.051383,0.14229,0.10672,0.043478,0.003953,0.019763,0.090909,0.079051,0.055336,0.071146,0.12253,0.031621,0.039526,0.083004
1,3,0.93507,0.92516,0.39703,0.53011,0.000282,0.082509,0.000001,-0.001005,0,0.012596,0.38824,0.84615,0.50225,0.18441,94,109,15,13,205,48.5,11.474,1.0513,0.039604,0.014851,0.029703,0.09901,0.15346,0.059406,0.014851,0.029703,0.084158,0.074257,0.064356,0.059406,0.074257,0.049505,0.034653,0.11881
1,3,0.95679,0.88227,0.42896,0.56378,0.000633,0.066766,0,-0.000691,0.000001,0.009197,0.42745,0.66667,0.44163,0.15573,98,121,23,9,195,57.5,16.955,0.94203,0.24599,0.058824,0.032086,0.026738,0.005348,0.016043,0.02139,0.042781,0.29946,0.037433,0.032086,0.032086,0.016043,0.026738,0.037433,0.069519
1,3,0.94131,0.88265,0.44099,0.51891,0.000335,0.086618,0,-0.00062,0,0.015156,0.45098,0.5,0.39102,0.14483,104,121,17,8,148,38.5,10.015,1.0882,0.20833,0.041667,0.027778,0.041667,0.027778,0.020833,0.027778,0.076389,0.16667,0.048611,0.041667,0.048611,0.041667,0.0625,0.0625,0.055556
1,3,0.94135,0.8944,0.43886,0.49994,0.000342,0.084415,0,0.001209,0,0.014497,0.44314,0.44444,0.45462,0.16408,104,121,17,9,165,41,10.188,1.0784,0.12195,0.073171,0.036585,0.030488,0.030488,0.030488,0.04878,0.073171,0.15244,0.073171,0.054878,0.067073,0.054878,0.036585,0.04878,0.067073
1,3,0.93806,0.8796,0.4451,0.52837,0.000304,0.081984,0,-0.000751,0,0.014108,0.44314,0.5,0.46954,0.16565,106,122,16,8,139,38,10.388,1.0859,0.13235,0.051471,0.029412,0.029412,0.029412,0.036765,0.029412,0.058824,0.20588,0.058824,0.036765,0.044118,0.029412,0.073529,0.058824,0.095588
1,3,0.9316,0.95473,0.51553,0.47653,0.00024,0.082016,0,0.000584,0,0.012326,0.5098,0.18182,0.5278,0.15776,123,139,16,22,308,71.5,16.598,0.875,0.040956,0.030717,0.027304,0.098976,0.12969,0.064846,0.054608,0.027304,0.047782,0.064846,0.064846,0.078498,0.1058,0.095563,0.037543,0.030717
1,3,0.91081,0.93745,0.51355,0.54366,0.000148,0.087928,-0.000001,-0.005183,0,0.013048,0.51765,0.88235,0.55587,0.18027,124,136,12,17,158,67,28.411,0.77451,0.032468,0.045455,0.11688,0.045455,0.038961,0.071429,0.058442,0.038961,0.12338,0.045455,0.045455,0.084416,0.11039,0.077922,0.032468,0.032468
1,3,0.93349,0.91113,0.51878,0.53914,0.000261,0.081642,0,-0.001938,0,0.012925,0.51373,0.45454,0.56656,0.16131,125,140,15,11,165,45,12.273,1,0.073333,0.053333,0.086667,0.06,0.04,0.02,0.033333,0.046667,0.14667,0.066667,0.06,0.04,0.053333,0.073333,0.066667,0.08
1,3,0.92092,0.87136,0.54934,0.51266,0.000192,0.093731,0,0.000288,0,0.016658,0.5451,0.42857,0.49359,0.17619,134,147,13,7,104,30,8.6538,1.1429,0.10577,0.048077,0.057692,0.057692,0.028846,0.057692,0.038462,0.067308,0.086538,0.086538,0.067308,0.067308,0.038462,0.038462,0.048077,0.10577
1,3,0.96891,0.90862,0.66544,0.55065,0.001224,0.060656,0.000002,-0.000555,0.000003,0.007972,0.62745,0.66667,0.43166,0.15657,154,186,32,12,323,81,20.313,0.84115,0.1987,0.029316,0.013029,0.016287,0.013029,0.032573,0.029316,0.14658,0.23453,0.032573,0.013029,0.013029,0.009772,0.026059,0.022801,0.16938
1,3,0.95496,0.88237,0.64776,0.53287,0.000584,0.085703,0.000003,-0.00444,0.000001,0.014863,0.63137,0.625,0.46089,0.14693,155,178,23,8,167,49,14.377,0.90761,0.11656,0.03681,0.018405,0.030675,0.02454,0.018405,0.04908,0.08589,0.28221,0.030675,0.018405,0.018405,0.018405,0.01227,0.03681,0.20245
1,3,0.92739,0.88534,0.6806,0.5605,0.00022,0.070547,0,-0.001288,0,0.009934,0.68627,0.44444,0.59249,0.18819,167,181,14,9,116,42,15.207,0.92063,0.077586,0.12931,0.025862,0.043103,0.017241,0.051724,0.025862,0.034483,0.12069,0.094828,0.094828,0.060345,0.051724,0.051724,0.068966,0.051724
1,3,0.98203,0.96774,0.86031,0.47093,0.004367,0.070314,-0.000158,0.000691,0.000049,0.009228,0.91765,0.27273,0.28234,0.11083,178,249,71,33,1649,235.5,33.633,0.7038,0.12018,0.067007,0.053168,0.03933,0.056082,0.040058,0.059723,0.09177,0.096868,0.064093,0.067735,0.071377,0.0437,0.032047,0.033503,0.063365
1,3,0.98289,0.97075,0.85937,0.44641,0.003956,0.06099,0.00003,0.004327,0.000033,0.008256,0.83529,0.25641,0.30998,0.12119,184,253,69,39,1891,207,22.659,0.70271,0.12057,0.094326,0.050355,0.053191,0.028369,0.039007,0.060993,0.056738,0.10851,0.088652,0.060284,0.048936,0.041844,0.070213,0.024823,0.053191
1,3,0.93738,0.94434,0.8265,0.5142,0.000295,0.080983,0,0.000493,0,0.011817,0.83137,0.83333,0.51165,0.16952,202,219,17,18,284,66,15.338,0.9281,0.035971,0.035971,0.068345,0.11511,0.082734,0.05036,0.043165,0.057554,0.10072,0.053957,0.039568,0.035971,0.15827,0.039568,0.032374,0.05036
1,3,0.93832,0.91901,0.85361,0.52006,0.000312,0.07938,0,-0.000698,0,0.012293,0.85098,0.41667,0.41799,0.15934,210,226,16,12,204,47.5,11.06,1.0625,0.12808,0.034483,0.029557,0.029557,0.10345,0.064039,0.034483,0.054187,0.12315,0.044335,0.034483,0.039409,0.073892,0.10837,0.059113,0.039409
1,3,0.9451,0.91219,0.8591,0.50041,0.000381,0.082605,0.000001,-0.000804,0,0.013535,0.86667,0.36364,0.44795,0.16943,210,229,19,11,202,50,12.376,0.96651,0.085859,0.12626,0.065657,0.040404,0.035354,0.025253,0.030303,0.040404,0.065657,0.13636,0.14141,0.055556,0.035354,0.040404,0.040404,0.035354
1,3,0.93887,0.93662,0.91848,0.52393,0.000305,0.077076,0,0.00079,0,0.011089,0.91373,0.25,0.36601,0.14133,226,243,17,16,261,60.5,14.024,0.95956,0.07393,0.042802,0.046693,0.1323,0.10506,0.031128,0.027237,0.031128,0.081712,0.031128,0.07393,0.12451,0.1323,0.015564,0.023346,0.027237
1,3,0.9574,0.93824,0.93281,0.48362,0.000693,0.069499,0.000005,0.00372,0.000001,0.009809,0.91765,0.29412,0.29059,0.13517,226,253,27,17,372,81,17.637,0.81046,0.12222,0.05,0.075,0.080556,0.086111,0.027778,0.030556,0.027778,0.077778,0.11111,0.10833,0.097222,0.019444,0.019444,0.027778,0.038889
1,3,0.96041,0.98008,0.95309,0.48562,0.000751,0.079052,-0.000005,0.001749,0.000001,0.01146,0.95686,0.13462,0.27884,0.13158,227,255,28,52,1141,154,20.785,0.78365,0.080952,0.074286,0.051429,0.084762,0.065714,0.12857,0.047619,0.05619,0.045714,0.045714,0.08,0.059048,0.098095,0.030476,0.02,0.031429
